click_id,campaign_id,customer_id,clicked_at,source_url,converted
CLICK_0002186,CMP_0033,,2025-02-12T11:00:00,/landing/summer-sale,false
CLICK_0002187,CMP_0037,86560,2025-01-24T06:00:00,/landing/summer-sale,false
CLICK_0002188,CMP_0006,,2025-08-20T05:00:00,/landing/holiday,false
CLICK_0002189,CMP_0038,79716,2025-06-18T14:00:00,/landing/newsletter,true
CLICK_0002190,CMP_0016,69352,2024-12-17T18:00:00,/landing/clearance,false
CLICK_0002191,CMP_0039,75658,2024-11-19T18:00:00,/landing/new-arrivals,false
CLICK_0002192,CMP_0004,14210,2025-04-25T01:00:00,/landing/summer-sale,false
CLICK_0002193,CMP_0026,,2025-06-11T18:00:00,/landing/newsletter,false
CLICK_0002194,CMP_0026,,2024-04-15T22:00:00,/landing/newsletter,false
CLICK_0002195,CMP_0025,136990,2024-01-31T21:00:00,/landing/holiday,false
CLICK_0002196,CMP_0006,,2024-11-30T15:00:00,/landing/holiday,false
CLICK_0002197,CMP_0027,,2024-04-19T20:00:00,/landing/clearance,false
CLICK_0002198,CMP_0024,,2024-04-29T09:00:00,/landing/clearance,false
CLICK_0002199,CMP_0038,80004,2025-12-15T00:00:00,/landing/summer-sale,false
CLICK_0002200,CMP_0013,64987,2025-11-18T01:00:00,/landing/newsletter,true
CLICK_0002201,CMP_0033,,2024-07-03T15:00:00,/landing/new-arrivals,false
CLICK_0002202,CMP_0037,108081,2025-03-31T05:00:00,/landing/summer-sale,false
CLICK_0002203,CMP_0002,,2025-05-26T07:00:00,/landing/newsletter,false
CLICK_0002204,CMP_0015,25800,2024-03-31T02:00:00,/landing/holiday,true
CLICK_0002205,CMP_0011,127913,2025-08-03T17:00:00,/landing/summer-sale,false
CLICK_0002206,CMP_0028,14911,2025-12-08T03:00:00,/landing/clearance,false
CLICK_0002207,CMP_0010,,2024-06-05T05:00:00,/landing/new-arrivals,false
CLICK_0002208,CMP_0035,20312,2024-03-14T21:00:00,/landing/holiday,true
CLICK_0002209,CMP_0007,64813,2025-11-11T01:00:00,/landing/newsletter,false
CLICK_0002210,CMP_0020,105990,2025-12-03T15:00:00,/landing/new-arrivals,false
CLICK_0002211,CMP_0003,105545,2024-09-17T03:00:00,/landing/clearance,false
CLICK_0002212,CMP_0016,6498,2025-11-08T05:00:00,/landing/holiday,false
CLICK_0002213,CMP_0013,112902,2024-03-22T16:00:00,/landing/new-arrivals,false
CLICK_0002214,CMP_0025,123908,2025-04-29T19:00:00,/landing/holiday,false
CLICK_0002215,CMP_0031,,2025-06-30T04:00:00,/landing/summer-sale,false
CLICK_0002216,CMP_0031,,2025-07-26T18:00:00,/landing/new-arrivals,false
CLICK_0002217,CMP_0030,,2024-12-13T23:00:00,/landing/holiday,false
CLICK_0002218,CMP_0020,,2025-04-08T08:00:00,/landing/clearance,false
CLICK_0002219,CMP_0019,,2025-05-24T11:00:00,/landing/summer-sale,true
CLICK_0002220,CMP_0026,111038,2024-07-23T09:00:00,/landing/clearance,false
CLICK_0002221,CMP_0015,,2024-08-20T18:00:00,/landing/new-arrivals,false
CLICK_0002222,CMP_0021,82695,2025-04-06T08:00:00,/landing/new-arrivals,false
CLICK_0002223,CMP_0039,126968,2025-11-26T21:00:00,/landing/newsletter,false
CLICK_0002224,CMP_0040,17816,2025-12-23T20:00:00,/landing/clearance,false
CLICK_0002225,CMP_0036,26947,2024-02-10T18:00:00,/landing/new-arrivals,false
CLICK_0002226,CMP_0022,21472,2025-05-24T16:00:00,/landing/new-arrivals,false
CLICK_0002227,CMP_0009,46414,2025-08-17T20:00:00,/landing/summer-sale,false
CLICK_0002228,CMP_0002,99386,2025-03-23T20:00:00,/landing/summer-sale,false
CLICK_0002229,CMP_0024,62534,2025-01-18T10:00:00,/landing/summer-sale,false
CLICK_0002230,CMP_0026,99472,2025-07-28T13:00:00,/landing/clearance,false
CLICK_0002231,CMP_0017,26893,2025-08-25T00:00:00,/landing/new-arrivals,false
CLICK_0002232,CMP_0040,77950,2024-06-01T18:00:00,/landing/newsletter,false
CLICK_0002233,CMP_0002,17351,2024-10-10T05:00:00,/landing/clearance,false
CLICK_0002234,CMP_0028,,2025-12-19T20:00:00,/landing/clearance,false
CLICK_0002235,CMP_0036,114850,2024-06-05T13:00:00,/landing/summer-sale,true
CLICK_0002236,CMP_0029,,2024-10-21T03:00:00,/landing/clearance,false
CLICK_0002237,CMP_0008,74538,2024-12-10T04:00:00,/landing/holiday,false
CLICK_0002238,CMP_0038,65904,2025-02-23T11:00:00,/landing/clearance,false
CLICK_0002239,CMP_0024,139030,2024-03-16T23:00:00,/landing/new-arrivals,false
CLICK_0002240,CMP_0031,,2024-09-20T02:00:00,/landing/newsletter,false
CLICK_0002241,CMP_0018,,2024-06-20T19:00:00,/landing/holiday,false
CLICK_0002242,CMP_0021,39074,2025-03-03T15:00:00,/landing/newsletter,false
CLICK_0002243,CMP_0011,18199,2025-06-16T09:00:00,/landing/newsletter,false
CLICK_0002244,CMP_0016,140021,2025-07-19T01:00:00,/landing/newsletter,false
CLICK_0002245,CMP_0005,20702,2024-02-07T16:00:00,/landing/summer-sale,false
CLICK_0002246,CMP_0019,58933,2025-05-11T14:00:00,/landing/clearance,false
CLICK_0002247,CMP_0004,,2024-08-30T20:00:00,/landing/clearance,false
CLICK_0002248,CMP_0030,30030,2025-11-15T23:00:00,/landing/summer-sale,false
CLICK_0002249,CMP_0013,29987,2025-06-07T23:00:00,/landing/clearance,false
CLICK_0002250,CMP_0030,3216,2025-12-01T04:00:00,/landing/summer-sale,true
CLICK_0002251,CMP_0024,,2025-06-28T17:00:00,/landing/holiday,false
CLICK_0002252,CMP_0004,,2024-04-12T14:00:00,/landing/summer-sale,false
CLICK_0002253,CMP_0028,,2024-08-19T21:00:00,/landing/summer-sale,false
CLICK_0002254,CMP_0025,90473,2024-06-30T13:00:00,/landing/newsletter,false
CLICK_0002255,CMP_0004,69591,2024-12-04T16:00:00,/landing/clearance,false
CLICK_0002256,CMP_0009,122140,2025-11-26T03:00:00,/landing/clearance,false
CLICK_0002257,CMP_0021,56444,2025-10-03T20:00:00,/landing/holiday,false
CLICK_0002258,CMP_0017,,2025-06-11T09:00:00,/landing/new-arrivals,true
CLICK_0002259,CMP_0005,,2025-08-29T13:00:00,/landing/newsletter,false
CLICK_0002260,CMP_0029,123075,2024-07-06T09:00:00,/landing/summer-sale,false
CLICK_0002261,CMP_0001,55606,2025-03-27T13:00:00,/landing/newsletter,true
CLICK_0002262,CMP_0014,,2024-03-29T09:00:00,/landing/new-arrivals,false
CLICK_0002263,CMP_0033,,2025-09-01T19:00:00,/landing/holiday,false
CLICK_0002264,CMP_0020,,2025-06-14T04:00:00,/landing/summer-sale,false
CLICK_0002265,CMP_0026,31832,2024-08-11T11:00:00,/landing/summer-sale,true
CLICK_0002266,CMP_0032,39775,2024-09-04T17:00:00,/landing/clearance,false
CLICK_0002267,CMP_0035,15434,2024-10-11T05:00:00,/landing/clearance,false
CLICK_0002268,CMP_0002,92715,2025-12-15T16:00:00,/landing/clearance,false
CLICK_0002269,CMP_0002,55099,2024-05-03T17:00:00,/landing/newsletter,false
CLICK_0002270,CMP_0038,29328,2025-03-24T16:00:00,/landing/newsletter,false
CLICK_0002271,CMP_0005,62392,2025-10-03T13:00:00,/landing/new-arrivals,false
CLICK_0002272,CMP_0036,108919,2024-06-03T20:00:00,/landing/new-arrivals,false
CLICK_0002273,CMP_0009,,2025-01-19T14:00:00,/landing/holiday,false
CLICK_0002274,CMP_0007,41271,2025-01-10T04:00:00,/landing/summer-sale,false
CLICK_0002275,CMP_0034,94603,2025-11-20T11:00:00,/landing/new-arrivals,false
CLICK_0002276,CMP_0027,2051,2024-05-12T04:00:00,/landing/clearance,true
CLICK_0002277,CMP_0006,,2024-05-29T18:00:00,/landing/new-arrivals,false
CLICK_0002278,CMP_0016,46414,2025-02-02T19:00:00,/landing/holiday,false
CLICK_0002279,CMP_0015,114756,2024-11-29T16:00:00,/landing/holiday,false
CLICK_0002280,CMP_0033,48536,2024-05-09T16:00:00,/landing/summer-sale,false
CLICK_0002281,CMP_0022,,2024-03-19T08:00:00,/landing/summer-sale,false
CLICK_0002282,CMP_0021,,2024-04-12T21:00:00,/landing/clearance,false
CLICK_0002283,CMP_0020,3216,2024-03-24T09:00:00,/landing/newsletter,false
CLICK_0002284,CMP_0017,69046,2024-02-29T02:00:00,/landing/summer-sale,false
CLICK_0002285,CMP_0028,113972,2024-06-22T21:00:00,/landing/clearance,false
CLICK_0002286,CMP_0004,24562,2024-04-07T08:00:00,/landing/new-arrivals,false
CLICK_0002287,CMP_0017,,2024-05-10T02:00:00,/landing/holiday,false
CLICK_0002288,CMP_0031,64185,2024-08-17T13:00:00,/landing/holiday,false
CLICK_0002289,CMP_0003,,2025-12-11T03:00:00,/landing/new-arrivals,false
CLICK_0002290,CMP_0008,115122,2024-09-24T05:00:00,/landing/clearance,false
CLICK_0002291,CMP_0020,,2024-10-01T00:00:00,/landing/newsletter,false
CLICK_0002292,CMP_0027,14294,2024-11-11T14:00:00,/landing/new-arrivals,false
CLICK_0002293,CMP_0020,21123,2025-01-23T11:00:00,/landing/holiday,false
CLICK_0002294,CMP_0005,59743,2025-10-22T11:00:00,/landing/new-arrivals,false
CLICK_0002295,CMP_0033,,2025-11-29T19:00:00,/landing/summer-sale,false
CLICK_0002296,CMP_0018,24394,2024-07-09T03:00:00,/landing/holiday,false
CLICK_0002297,CMP_0025,79059,2025-01-11T21:00:00,/landing/newsletter,false
CLICK_0002298,CMP_0005,140021,2024-06-26T00:00:00,/landing/holiday,false
CLICK_0002299,CMP_0025,55216,2024-06-14T23:00:00,/landing/new-arrivals,false
CLICK_0002300,CMP_0029,,2025-08-11T05:00:00,/landing/summer-sale,true
CLICK_0002301,CMP_0018,21123,2025-09-09T19:00:00,/landing/holiday,false
CLICK_0002302,CMP_0034,113063,2024-08-01T15:00:00,/landing/new-arrivals,true
CLICK_0002303,CMP_0026,112297,2025-07-10T12:00:00,/landing/new-arrivals,false
CLICK_0002304,CMP_0006,,2025-02-24T06:00:00,/landing/summer-sale,false
CLICK_0002305,CMP_0030,111868,2024-07-24T19:00:00,/landing/new-arrivals,false
CLICK_0002306,CMP_0007,,2024-02-20T17:00:00,/landing/holiday,false
CLICK_0002307,CMP_0011,142457,2024-04-08T18:00:00,/landing/summer-sale,false
CLICK_0002308,CMP_0020,,2025-05-13T22:00:00,/landing/holiday,true
CLICK_0002309,CMP_0031,,2024-05-13T02:00:00,/landing/summer-sale,false
CLICK_0002310,CMP_0017,,2024-03-28T03:00:00,/landing/newsletter,false
CLICK_0002311,CMP_0033,,2025-05-10T22:00:00,/landing/new-arrivals,false
CLICK_0002312,CMP_0002,6781,2025-02-11T17:00:00,/landing/holiday,false
CLICK_0002313,CMP_0016,,2025-07-12T08:00:00,/landing/summer-sale,false
CLICK_0002314,CMP_0009,,2024-02-18T06:00:00,/landing/clearance,false
CLICK_0002315,CMP_0034,,2025-03-28T18:00:00,/landing/clearance,true
CLICK_0002316,CMP_0019,14201,2025-04-04T08:00:00,/landing/holiday,false
CLICK_0002317,CMP_0012,566,2025-12-23T06:00:00,/landing/summer-sale,false
CLICK_0002318,CMP_0035,73311,2025-10-28T11:00:00,/landing/newsletter,false
CLICK_0002319,CMP_0035,115879,2024-05-24T20:00:00,/landing/summer-sale,false
CLICK_0002320,CMP_0006,26893,2024-07-26T00:00:00,/landing/clearance,true
CLICK_0002321,CMP_0035,,2024-09-10T17:00:00,/landing/newsletter,false
CLICK_0002322,CMP_0007,,2024-09-11T13:00:00,/landing/summer-sale,false
CLICK_0002323,CMP_0030,13182,2024-08-01T07:00:00,/landing/summer-sale,false
CLICK_0002324,CMP_0028,139886,2025-01-05T04:00:00,/landing/holiday,true
CLICK_0002325,CMP_0028,59663,2025-05-05T16:00:00,/landing/summer-sale,false
CLICK_0002326,CMP_0004,,2024-10-10T03:00:00,/landing/summer-sale,false
CLICK_0002327,CMP_0027,21283,2024-09-17T10:00:00,/landing/newsletter,false
CLICK_0002328,CMP_0037,,2025-04-08T18:00:00,/landing/clearance,false
CLICK_0002329,CMP_0007,,2024-06-25T11:00:00,/landing/summer-sale,false
CLICK_0002330,CMP_0018,,2025-07-06T04:00:00,/landing/newsletter,false
CLICK_0002331,CMP_0024,86132,2025-04-26T23:00:00,/landing/holiday,false
CLICK_0002332,CMP_0018,24727,2024-05-13T16:00:00,/landing/newsletter,false
CLICK_0002333,CMP_0040,98263,2025-09-16T11:00:00,/landing/summer-sale,false
CLICK_0002334,CMP_0008,71229,2025-11-22T01:00:00,/landing/summer-sale,true
CLICK_0002335,CMP_0037,143622,2024-08-30T17:00:00,/landing/clearance,false
CLICK_0002336,CMP_0026,105044,2024-09-01T21:00:00,/landing/holiday,false
CLICK_0002337,CMP_0031,7589,2025-06-17T16:00:00,/landing/new-arrivals,true
CLICK_0002338,CMP_0035,50290,2025-10-17T10:00:00,/landing/clearance,false
CLICK_0002339,CMP_0015,23941,2024-08-20T19:00:00,/landing/newsletter,false
CLICK_0002340,CMP_0002,29987,2025-01-11T05:00:00,/landing/summer-sale,false
CLICK_0002341,CMP_0011,,2024-12-26T22:00:00,/landing/summer-sale,false
CLICK_0002342,CMP_0002,149188,2024-04-20T21:00:00,/landing/newsletter,false
CLICK_0002343,CMP_0034,112902,2025-03-25T08:00:00,/landing/clearance,false
CLICK_0002344,CMP_0007,14664,2025-09-22T00:00:00,/landing/holiday,false
CLICK_0002345,CMP_0034,71395,2025-10-03T23:00:00,/landing/summer-sale,false
CLICK_0002346,CMP_0011,107058,2025-04-14T02:00:00,/landing/newsletter,false
CLICK_0002347,CMP_0015,93016,2024-12-26T05:00:00,/landing/clearance,false
CLICK_0002348,CMP_0015,48536,2025-02-03T17:00:00,/landing/holiday,false
CLICK_0002349,CMP_0026,18611,2024-04-04T11:00:00,/landing/new-arrivals,false
CLICK_0002350,CMP_0004,133233,2024-10-01T17:00:00,/landing/clearance,false
CLICK_0002351,CMP_0023,115928,2025-11-23T08:00:00,/landing/summer-sale,true
CLICK_0002352,CMP_0035,,2025-12-17T01:00:00,/landing/clearance,false
CLICK_0002353,CMP_0035,119197,2024-10-18T08:00:00,/landing/summer-sale,false
CLICK_0002354,CMP_0019,111038,2025-02-22T12:00:00,/landing/holiday,false
CLICK_0002355,CMP_0024,139178,2025-05-16T22:00:00,/landing/summer-sale,true
CLICK_0002356,CMP_0009,,2024-10-17T07:00:00,/landing/clearance,false
CLICK_0002357,CMP_0020,,2025-06-25T09:00:00,/landing/summer-sale,false
CLICK_0002358,CMP_0018,147586,2025-10-26T19:00:00,/landing/holiday,false
CLICK_0002359,CMP_0009,106530,2024-11-09T13:00:00,/landing/newsletter,false
CLICK_0002360,CMP_0032,43159,2024-09-23T16:00:00,/landing/holiday,true
CLICK_0002361,CMP_0036,125234,2024-10-28T08:00:00,/landing/holiday,false
CLICK_0002362,CMP_0037,,2024-09-30T19:00:00,/landing/holiday,false
CLICK_0002363,CMP_0011,,2025-06-19T01:00:00,/landing/new-arrivals,false
CLICK_0002364,CMP_0018,131196,2025-08-10T18:00:00,/landing/newsletter,true
CLICK_0002365,CMP_0038,,2025-10-16T20:00:00,/landing/newsletter,false
CLICK_0002366,CMP_0019,69202,2025-09-13T01:00:00,/landing/summer-sale,false
CLICK_0002367,CMP_0007,128357,2024-02-11T17:00:00,/landing/summer-sale,false
CLICK_0002368,CMP_0020,105516,2024-05-05T23:00:00,/landing/newsletter,true
CLICK_0002369,CMP_0020,69343,2024-08-22T01:00:00,/landing/summer-sale,false
CLICK_0002370,CMP_0037,77505,2025-06-05T20:00:00,/landing/holiday,false
CLICK_0002371,CMP_0007,89218,2024-10-19T02:00:00,/landing/clearance,false
CLICK_0002372,CMP_0002,27895,2025-03-01T05:00:00,/landing/clearance,true
CLICK_0002373,CMP_0037,,2025-05-15T15:00:00,/landing/newsletter,false
CLICK_0002374,CMP_0029,22719,2024-04-16T09:00:00,/landing/clearance,false
CLICK_0002375,CMP_0029,141374,2025-12-27T02:00:00,/landing/new-arrivals,false
CLICK_0002376,CMP_0008,,2024-08-19T07:00:00,/landing/newsletter,false
CLICK_0002377,CMP_0009,121032,2025-12-01T02:00:00,/landing/clearance,false
CLICK_0002378,CMP_0033,145386,2024-11-22T15:00:00,/landing/clearance,false
CLICK_0002379,CMP_0016,104198,2024-10-03T12:00:00,/landing/holiday,false
CLICK_0002380,CMP_0033,,2024-09-15T18:00:00,/landing/summer-sale,true
CLICK_0002381,CMP_0014,112998,2024-04-12T19:00:00,/landing/clearance,false
CLICK_0002382,CMP_0031,64038,2025-03-07T15:00:00,/landing/summer-sale,false
CLICK_0002383,CMP_0014,81537,2025-09-07T01:00:00,/landing/clearance,false
CLICK_0002384,CMP_0005,75658,2025-06-22T17:00:00,/landing/new-arrivals,false
CLICK_0002385,CMP_0040,,2025-03-06T11:00:00,/landing/newsletter,true
CLICK_0002386,CMP_0019,142402,2024-02-11T10:00:00,/landing/summer-sale,false
CLICK_0002387,CMP_0031,124434,2024-07-06T23:00:00,/landing/summer-sale,false
CLICK_0002388,CMP_0033,96704,2024-04-19T09:00:00,/landing/clearance,true
CLICK_0002389,CMP_0039,,2024-06-24T16:00:00,/landing/holiday,false
CLICK_0002390,CMP_0011,108756,2025-09-12T22:00:00,/landing/new-arrivals,false
CLICK_0002391,CMP_0032,2442,2024-09-09T04:00:00,/landing/new-arrivals,false
CLICK_0002392,CMP_0028,127065,2025-04-29T19:00:00,/landing/summer-sale,true
CLICK_0002393,CMP_0026,,2025-07-16T19:00:00,/landing/new-arrivals,false
CLICK_0002394,CMP_0033,,2024-03-12T02:00:00,/landing/newsletter,false
CLICK_0002395,CMP_0030,144282,2025-10-09T21:00:00,/landing/new-arrivals,false
CLICK_0002396,CMP_0002,65326,2024-11-28T22:00:00,/landing/newsletter,false
CLICK_0002397,CMP_0026,18234,2024-05-16T10:00:00,/landing/clearance,false
CLICK_0002398,CMP_0039,11932,2024-12-05T19:00:00,/landing/clearance,false
CLICK_0002399,CMP_0007,,2025-10-25T11:00:00,/landing/new-arrivals,false
CLICK_0002400,CMP_0027,58779,2024-05-14T09:00:00,/landing/clearance,true
CLICK_0002401,CMP_0014,,2025-09-07T20:00:00,/landing/new-arrivals,false
CLICK_0002402,CMP_0006,,2025-08-25T05:00:00,/landing/summer-sale,false
CLICK_0002403,CMP_0039,,2025-07-25T10:00:00,/landing/clearance,false
CLICK_0002404,CMP_0031,40106,2024-05-27T05:00:00,/landing/holiday,false
CLICK_0002405,CMP_0010,78893,2024-10-31T01:00:00,/landing/clearance,true
CLICK_0002406,CMP_0033,,2025-12-20T14:00:00,/landing/holiday,false
CLICK_0002407,CMP_0008,64038,2025-09-12T20:00:00,/landing/newsletter,false
CLICK_0002408,CMP_0031,,2024-09-05T00:00:00,/landing/holiday,true
CLICK_0002409,CMP_0040,149383,2024-08-02T10:00:00,/landing/holiday,false
CLICK_0002410,CMP_0034,147160,2024-04-16T01:00:00,/landing/clearance,false
CLICK_0002411,CMP_0036,,2025-08-03T03:00:00,/landing/newsletter,false
CLICK_0002412,CMP_0015,85507,2024-06-01T22:00:00,/landing/newsletter,false
CLICK_0002413,CMP_0014,65326,2025-04-01T19:00:00,/landing/summer-sale,true
CLICK_0002414,CMP_0006,,2025-08-15T02:00:00,/landing/summer-sale,false
CLICK_0002415,CMP_0001,11636,2025-08-13T08:00:00,/landing/clearance,false
CLICK_0002416,CMP_0032,103713,2025-01-04T18:00:00,/landing/newsletter,false
CLICK_0002417,CMP_0014,,2024-10-17T02:00:00,/landing/clearance,false
CLICK_0002418,CMP_0015,,2025-07-22T11:00:00,/landing/holiday,false
CLICK_0002419,CMP_0011,64824,2024-09-25T10:00:00,/landing/summer-sale,false
CLICK_0002420,CMP_0017,,2025-06-06T14:00:00,/landing/clearance,false
CLICK_0002421,CMP_0040,38685,2025-03-15T23:00:00,/landing/clearance,false
CLICK_0002422,CMP_0005,,2024-11-09T20:00:00,/landing/clearance,false
CLICK_0002423,CMP_0026,73002,2024-07-06T02:00:00,/landing/holiday,false
CLICK_0002424,CMP_0034,99648,2025-02-10T12:00:00,/landing/summer-sale,false
CLICK_0002425,CMP_0015,4024,2024-11-14T12:00:00,/landing/summer-sale,false
CLICK_0002426,CMP_0010,132615,2024-08-09T20:00:00,/landing/holiday,false
CLICK_0002427,CMP_0008,112902,2024-12-31T11:00:00,/landing/newsletter,true
CLICK_0002428,CMP_0004,41172,2024-07-16T00:00:00,/landing/summer-sale,false
CLICK_0002429,CMP_0004,,2024-03-28T14:00:00,/landing/holiday,false
CLICK_0002430,CMP_0001,,2024-03-13T12:00:00,/landing/new-arrivals,false
CLICK_0002431,CMP_0028,35785,2024-08-30T14:00:00,/landing/holiday,true
CLICK_0002432,CMP_0014,29185,2024-10-27T00:00:00,/landing/clearance,false
CLICK_0002433,CMP_0036,62392,2025-06-26T15:00:00,/landing/clearance,false
CLICK_0002434,CMP_0034,69634,2025-01-20T05:00:00,/landing/holiday,false
CLICK_0002435,CMP_0023,129848,2025-11-04T20:00:00,/landing/summer-sale,false
CLICK_0002436,CMP_0031,11558,2025-11-15T01:00:00,/landing/holiday,false
CLICK_0002437,CMP_0003,,2024-11-02T10:00:00,/landing/summer-sale,false
CLICK_0002438,CMP_0024,75213,2024-04-13T14:00:00,/landing/holiday,false
CLICK_0002439,CMP_0002,75213,2025-03-25T21:00:00,/landing/holiday,false
CLICK_0002440,CMP_0002,74538,2024-10-31T16:00:00,/landing/clearance,false
CLICK_0002441,CMP_0016,,2024-05-22T19:00:00,/landing/newsletter,true
CLICK_0002442,CMP_0008,50085,2025-07-12T16:00:00,/landing/summer-sale,false
CLICK_0002443,CMP_0019,,2024-11-14T13:00:00,/landing/holiday,false
CLICK_0002444,CMP_0006,13262,2024-10-19T23:00:00,/landing/new-arrivals,true
CLICK_0002445,CMP_0009,106543,2025-01-25T02:00:00,/landing/newsletter,false
CLICK_0002446,CMP_0040,60324,2025-08-14T15:00:00,/landing/holiday,false
CLICK_0002447,CMP_0007,,2024-06-21T03:00:00,/landing/holiday,true
CLICK_0002448,CMP_0034,7589,2024-06-27T05:00:00,/landing/clearance,false
CLICK_0002449,CMP_0024,,2024-03-04T07:00:00,/landing/holiday,false
CLICK_0002450,CMP_0027,102347,2025-09-01T02:00:00,/landing/newsletter,true
CLICK_0002451,CMP_0015,,2024-12-04T07:00:00,/landing/holiday,false
CLICK_0002452,CMP_0031,15434,2025-07-08T19:00:00,/landing/clearance,false
CLICK_0002453,CMP_0028,106451,2025-04-17T16:00:00,/landing/clearance,false
CLICK_0002454,CMP_0005,85814,2025-03-01T03:00:00,/landing/newsletter,true
CLICK_0002455,CMP_0004,82210,2025-11-06T08:00:00,/landing/new-arrivals,false
CLICK_0002456,CMP_0034,,2025-05-06T14:00:00,/landing/holiday,false
CLICK_0002457,CMP_0031,28744,2024-09-07T23:00:00,/landing/summer-sale,false
CLICK_0002458,CMP_0039,28645,2025-10-25T20:00:00,/landing/newsletter,false
CLICK_0002459,CMP_0022,55099,2025-05-24T04:00:00,/landing/holiday,false
CLICK_0002460,CMP_0008,65830,2024-10-31T12:00:00,/landing/summer-sale,false
CLICK_0002461,CMP_0028,52317,2024-11-23T11:00:00,/landing/summer-sale,false
CLICK_0002462,CMP_0040,24394,2024-07-20T07:00:00,/landing/holiday,false
CLICK_0002463,CMP_0005,13469,2025-08-30T04:00:00,/landing/summer-sale,false
CLICK_0002464,CMP_0023,120436,2024-12-10T22:00:00,/landing/holiday,false
CLICK_0002465,CMP_0024,,2025-04-13T01:00:00,/landing/clearance,false
CLICK_0002466,CMP_0006,11558,2025-11-06T15:00:00,/landing/new-arrivals,false
CLICK_0002467,CMP_0034,64015,2025-03-07T01:00:00,/landing/newsletter,false
CLICK_0002468,CMP_0002,,2024-04-06T00:00:00,/landing/holiday,false
CLICK_0002469,CMP_0040,24562,2024-12-06T00:00:00,/landing/summer-sale,false
CLICK_0002470,CMP_0033,,2025-03-04T01:00:00,/landing/holiday,false
CLICK_0002471,CMP_0007,,2024-08-19T20:00:00,/landing/newsletter,false
CLICK_0002472,CMP_0007,26353,2025-05-30T22:00:00,/landing/newsletter,false
CLICK_0002473,CMP_0035,36274,2024-10-30T11:00:00,/landing/new-arrivals,false
CLICK_0002474,CMP_0039,41939,2024-06-20T14:00:00,/landing/newsletter,false
CLICK_0002475,CMP_0039,126485,2025-06-24T11:00:00,/landing/clearance,false
CLICK_0002476,CMP_0003,,2025-01-09T11:00:00,/landing/holiday,false
CLICK_0002477,CMP_0019,,2025-06-15T20:00:00,/landing/summer-sale,false
CLICK_0002478,CMP_0035,15890,2024-10-19T23:00:00,/landing/newsletter,false
CLICK_0002479,CMP_0027,107058,2025-04-21T06:00:00,/landing/clearance,false
CLICK_0002480,CMP_0006,15890,2025-01-31T21:00:00,/landing/summer-sale,true
CLICK_0002481,CMP_0014,97890,2024-03-19T06:00:00,/landing/summer-sale,false
CLICK_0002482,CMP_0010,,2024-04-04T11:00:00,/landing/newsletter,false
CLICK_0002483,CMP_0025,108081,2024-08-08T10:00:00,/landing/holiday,false
CLICK_0002484,CMP_0029,,2024-12-24T13:00:00,/landing/holiday,false
CLICK_0002485,CMP_0025,107768,2025-06-20T06:00:00,/landing/clearance,false
CLICK_0002486,CMP_0027,64176,2024-04-07T22:00:00,/landing/holiday,false
CLICK_0002487,CMP_0030,60044,2024-04-04T02:00:00,/landing/summer-sale,false
CLICK_0002488,CMP_0038,91741,2024-06-15T00:00:00,/landing/newsletter,false
CLICK_0002489,CMP_0040,,2025-10-28T13:00:00,/landing/new-arrivals,false
CLICK_0002490,CMP_0009,133101,2024-11-09T20:00:00,/landing/holiday,false
CLICK_0002491,CMP_0007,16785,2024-12-22T17:00:00,/landing/clearance,true
CLICK_0002492,CMP_0003,107,2025-07-16T16:00:00,/landing/clearance,false
CLICK_0002493,CMP_0027,115310,2024-10-25T07:00:00,/landing/clearance,false
CLICK_0002494,CMP_0001,46833,2025-09-29T23:00:00,/landing/newsletter,false
CLICK_0002495,CMP_0005,102233,2025-07-23T06:00:00,/landing/clearance,false
CLICK_0002496,CMP_0032,44561,2024-07-08T14:00:00,/landing/holiday,false
CLICK_0002497,CMP_0029,31630,2025-04-09T18:00:00,/landing/newsletter,false
CLICK_0002498,CMP_0006,136294,2025-10-12T03:00:00,/landing/new-arrivals,true
CLICK_0002499,CMP_0022,,2024-03-29T23:00:00,/landing/newsletter,false
CLICK_0002500,CMP_0015,147952,2024-03-06T15:00:00,/landing/holiday,false
CLICK_0002501,CMP_0016,44863,2024-08-14T13:00:00,/landing/new-arrivals,true
CLICK_0002502,CMP_0026,,2025-01-18T18:00:00,/landing/new-arrivals,false
CLICK_0002503,CMP_0033,31734,2024-12-10T06:00:00,/landing/new-arrivals,false
CLICK_0002504,CMP_0017,,2025-10-09T22:00:00,/landing/new-arrivals,false
CLICK_0002505,CMP_0023,121804,2025-09-17T04:00:00,/landing/summer-sale,false
CLICK_0002506,CMP_0028,,2025-03-01T18:00:00,/landing/summer-sale,false
CLICK_0002507,CMP_0023,115910,2024-11-11T06:00:00,/landing/summer-sale,false
CLICK_0002508,CMP_0018,61570,2024-06-06T19:00:00,/landing/holiday,false
CLICK_0002509,CMP_0027,,2025-04-21T05:00:00,/landing/summer-sale,false
CLICK_0002510,CMP_0038,,2025-07-31T03:00:00,/landing/summer-sale,false
CLICK_0002511,CMP_0006,19092,2024-12-18T13:00:00,/landing/clearance,false
CLICK_0002512,CMP_0032,110511,2024-08-21T15:00:00,/landing/summer-sale,false
CLICK_0002513,CMP_0007,17816,2024-05-14T04:00:00,/landing/clearance,false
CLICK_0002514,CMP_0039,,2024-10-27T00:00:00,/landing/clearance,false
